valid_time,Value_sc,Value_sl,Value_e,european_aqi,aqi_band,aqi_color,aqi_level,dominant_pollutant,dominant_pollutant_aqi,critical_time,pm2_5,pm10,ozone,nitrogen_dioxide,sulphur_dioxide,dust,source_domain,source,aggregation,aqi_pm2_5,aqi_pm10,aqi_no2,aqi_o3,aqi_so2
2026-08-30T00:00:00Z,ЉИГ,LJIG,LJIG,32.0,FAIR,GREEN,0,PM2.5,32.0,2026-08-30T02:00:00Z,20.8,30.6,43.0,3.8,3.6,13.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,32.0,28.0,2.0,17.0,1.0
2026-08-30T03:00:00Z,ЉИГ,LJIG,LJIG,35.0,FAIR,GREEN,0,PM2.5,35.0,2026-08-30T05:00:00Z,20.4,30.6,41.0,4.0,2.1,18.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,35.0,30.0,2.0,16.0,0.0
2026-08-30T06:00:00Z,ЉИГ,LJIG,LJIG,38.0,FAIR,GREEN,0,PM2.5,38.0,2026-08-30T08:00:00Z,21.6,36.4,66.0,3.7,25.9,21.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,38.0,32.0,2.0,26.0,5.0
2026-08-30T09:00:00Z,ЉИГ,LJIG,LJIG,48.0,MODERATE,YELLOW,1,O3,48.0,2026-08-30T11:00:00Z,30.5,58.3,112.0,4.9,58.6,22.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,41.0,34.0,2.0,48.0,12.0
2026-08-30T12:00:00Z,ЉИГ,LJIG,LJIG,57.0,MODERATE,YELLOW,1,O3,57.0,2026-08-30T12:00:00Z,33.4,63.3,125.0,2.6,51.8,23.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,48.0,37.0,1.0,57.0,10.0
2026-08-30T15:00:00Z,ЉИГ,LJIG,LJIG,55.0,MODERATE,YELLOW,1,PM2.5,55.0,2026-08-30T15:00:00Z,34.3,72.2,123.0,4.3,35.3,23.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,55.0,40.0,2.0,55.0,7.0
2026-08-30T18:00:00Z,ЉИГ,LJIG,LJIG,60.0,MODERATE,YELLOW,1,PM2.5,60.0,2026-08-30T19:00:00Z,31.1,52.8,94.0,8.1,17.8,21.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,60.0,45.0,4.0,38.0,4.0
2026-08-30T21:00:00Z,ЉИГ,LJIG,LJIG,61.0,POOR,ORANGE,2,PM2.5,61.0,2026-08-30T21:00:00Z,32.4,48.2,73.0,8.0,14.0,18.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,61.0,47.0,4.0,29.0,3.0
2026-08-31T00:00:00Z,ЉИГ,LJIG,LJIG,62.0,POOR,ORANGE,2,PM2.5,62.0,2026-08-31T00:00:00Z,32.5,50.0,65.0,5.7,13.4,17.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,62.0,51.0,3.0,26.0,3.0
2026-08-31T03:00:00Z,ЉИГ,LJIG,LJIG,63.0,POOR,ORANGE,2,PM2.5,63.0,2026-08-31T03:00:00Z,28.4,42.2,57.0,8.1,8.1,17.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,63.0,54.0,4.0,23.0,2.0
2026-08-31T06:00:00Z,ЉИГ,LJIG,LJIG,64.0,POOR,ORANGE,2,PM2.5,64.0,2026-08-31T07:00:00Z,25.4,37.7,82.0,9.6,7.4,17.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,64.0,55.0,5.0,33.0,1.0
2026-08-31T09:00:00Z,ЉИГ,LJIG,LJIG,64.0,POOR,ORANGE,2,PM2.5,64.0,2026-08-31T09:00:00Z,22.3,41.1,107.0,2.3,7.4,24.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,64.0,56.0,1.0,45.0,1.0
2026-08-31T12:00:00Z,ЉИГ,LJIG,LJIG,63.0,POOR,ORANGE,2,PM2.5,63.0,2026-08-31T12:00:00Z,19.1,39.5,109.0,2.6,6.0,23.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,63.0,53.0,1.0,46.0,1.0
2026-08-31T15:00:00Z,ЉИГ,LJIG,LJIG,61.0,POOR,ORANGE,2,PM2.5,61.0,2026-08-31T15:00:00Z,20.4,38.7,109.0,5.5,5.5,18.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,61.0,49.0,3.0,46.0,1.0
2026-08-31T18:00:00Z,ЉИГ,LJIG,LJIG,60.0,MODERATE,YELLOW,1,PM2.5,60.0,2026-08-31T18:00:00Z,21.2,36.8,88.0,9.6,5.5,15.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,60.0,42.0,5.0,35.0,1.0
2026-08-31T21:00:00Z,ЉИГ,LJIG,LJIG,56.0,MODERATE,YELLOW,1,PM2.5,56.0,2026-08-31T21:00:00Z,22.9,37.5,65.0,9.0,3.6,14.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,56.0,40.0,5.0,26.0,1.0
2026-09-01T00:00:00Z,ЉИГ,LJIG,LJIG,63.0,POOR,ORANGE,2,PM10,63.0,2026-09-01T02:00:00Z,23.3,45.9,51.0,13.3,3.6,50.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,51.0,63.0,7.0,20.0,1.0
2026-09-01T03:00:00Z,ЉИГ,LJIG,LJIG,63.0,POOR,ORANGE,2,PM10,63.0,2026-09-01T03:00:00Z,19.0,43.5,42.0,14.0,1.3,45.0,cams_global,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,43.0,63.0,7.0,17.0,0.0
2026-09-01T06:00:00Z,ЉИГ,LJIG,LJIG,61.0,POOR,ORANGE,2,PM10,61.0,2026-09-01T06:00:00Z,19.5,45.9,108.0,8.1,3.7,41.0,cams_global,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,40.0,61.0,4.0,45.0,1.0
2026-09-01T09:00:00Z,ЉИГ,LJIG,LJIG,62.0,POOR,ORANGE,2,O3,62.0,2026-09-01T11:00:00Z,18.7,43.1,141.0,2.1,4.9,43.0,cams_global,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,39.0,61.0,1.0,62.0,1.0
2026-09-01T12:00:00Z,ЉИГ,LJIG,LJIG,62.0,POOR,ORANGE,2,O3,62.0,2026-09-01T12:00:00Z,17.3,38.5,142.0,1.3,4.6,37.0,cams_global,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,39.0,59.0,1.0,62.0,1.0
2026-09-01T15:00:00Z,ЉИГ,LJIG,LJIG,61.0,POOR,ORANGE,2,O3,61.0,2026-09-01T15:00:00Z,14.3,30.9,133.0,4.9,3.5,28.0,cams_global,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,38.0,53.0,2.0,61.0,1.0
2026-09-01T18:00:00Z,ЉИГ,LJIG,LJIG,47.0,MODERATE,YELLOW,1,PM10,47.0,2026-09-01T18:00:00Z,15.1,27.2,91.0,9.5,3.4,20.0,cams_global,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,37.0,47.0,5.0,36.0,1.0
2026-09-01T21:00:00Z,ЉИГ,LJIG,LJIG,39.0,FAIR,GREEN,0,PM10,39.0,2026-09-01T21:00:00Z,16.1,28.3,75.0,10.8,3.5,20.0,cams_global,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,35.0,39.0,5.0,30.0,1.0
2026-09-02T00:00:00Z,ЉИГ,LJIG,LJIG,36.0,FAIR,GREEN,0,PM10,36.0,2026-09-02T00:00:00Z,15.1,25.7,68.0,10.8,3.3,17.0,cams_global,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,34.0,36.0,5.0,27.0,1.0
2026-09-02T03:00:00Z,ЉИГ,LJIG,LJIG,,,,,,,,,,,,,,,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,,,,,
2026-09-02T06:00:00Z,ЉИГ,LJIG,LJIG,,,,,,,,,,,,,,,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,,,,,
2026-09-02T09:00:00Z,ЉИГ,LJIG,LJIG,,,,,,,,,,,,,,,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,,,,,
2026-09-02T12:00:00Z,ЉИГ,LJIG,LJIG,,,,,,,,,,,,,,,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,,,,,
2026-09-02T15:00:00Z,ЉИГ,LJIG,LJIG,,,,,,,,,,,,,,,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,,,,,
2026-09-02T18:00:00Z,ЉИГ,LJIG,LJIG,,,,,,,,,,,,,,,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,,,,,
2026-09-02T21:00:00Z,ЉИГ,LJIG,LJIG,,,,,,,,,,,,,,,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,,,,,
2026-08-28T00:00:00Z,ЉУБОВИЈА,LJUBOVIJA,LJUBOVIJA,24.0,FAIR,GREEN,0,O3,24.0,2026-08-28T00:00:00Z,11.6,14.2,61.0,4.2,4.0,1.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,21.0,13.0,2.0,24.0,1.0
2026-08-28T03:00:00Z,ЉУБОВИЈА,LJUBOVIJA,LJUBOVIJA,22.0,FAIR,GREEN,0,O3,22.0,2026-08-28T03:00:00Z,12.3,18.1,55.0,3.2,8.8,5.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,20.0,12.0,2.0,22.0,2.0
2026-08-28T06:00:00Z,ЉУБОВИЈА,LJUBOVIJA,LJUBOVIJA,35.0,FAIR,GREEN,0,O3,35.0,2026-08-28T08:00:00Z,13.3,28.2,88.0,2.4,18.0,8.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,20.0,13.0,1.0,35.0,4.0
2026-08-28T09:00:00Z,ЉУБОВИЈА,LJUBOVIJA,LJUBOVIJA,38.0,FAIR,GREEN,0,O3,38.0,2026-08-28T09:00:00Z,14.4,43.7,96.0,0.6,14.5,23.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,21.0,16.0,0.0,38.0,3.0
2026-08-28T12:00:00Z,ЉУБОВИЈА,LJUBOVIJA,LJUBOVIJA,43.0,MODERATE,YELLOW,1,O3,43.0,2026-08-28T14:00:00Z,19.5,57.5,105.0,0.7,22.8,31.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,23.0,21.0,0.0,43.0,5.0
2026-08-28T15:00:00Z,ЉУБОВИЈА,LJUBOVIJA,LJUBOVIJA,43.0,MODERATE,YELLOW,1,O3,43.0,2026-08-28T15:00:00Z,25.2,58.7,104.0,1.9,24.3,31.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,27.0,27.0,1.0,43.0,5.0
2026-08-28T18:00:00Z,ЉУБОВИЈА,LJUBOVIJA,LJUBOVIJA,34.0,FAIR,GREEN,0,O3,34.0,2026-08-28T18:00:00Z,24.4,53.5,86.0,2.7,20.8,21.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,30.0,32.0,1.0,34.0,4.0
2026-08-28T21:00:00Z,ЉУБОВИЈА,LJUBOVIJA,LJUBOVIJA,37.0,FAIR,GREEN,0,PM10,37.0,2026-08-28T23:00:00Z,23.4,55.3,70.0,2.8,16.8,24.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,33.0,37.0,1.0,28.0,3.0
2026-08-29T00:00:00Z,ЉУБОВИЈА,LJUBOVIJA,LJUBOVIJA,41.0,MODERATE,YELLOW,1,PM10,41.0,2026-08-29T02:00:00Z,23.4,43.9,57.0,2.7,13.8,21.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,36.0,41.0,1.0,23.0,3.0
2026-08-29T03:00:00Z,ЉУБОВИЈА,LJUBOVIJA,LJUBOVIJA,48.0,MODERATE,YELLOW,1,PM10,48.0,2026-08-29T05:00:00Z,22.5,42.2,54.0,3.0,11.4,22.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,39.0,48.0,2.0,22.0,2.0
2026-08-29T06:00:00Z,ЉУБОВИЈА,LJUBOVIJA,LJUBOVIJA,53.0,MODERATE,YELLOW,1,PM10,53.0,2026-08-29T08:00:00Z,21.0,47.6,67.0,2.2,7.7,25.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,42.0,53.0,1.0,27.0,2.0
2026-08-29T09:00:00Z,ЉУБОВИЈА,LJUBOVIJA,LJUBOVIJA,54.0,MODERATE,YELLOW,1,PM10,54.0,2026-08-29T09:00:00Z,18.2,33.1,84.0,0.8,8.4,26.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,44.0,54.0,0.0,34.0,2.0
2026-08-29T12:00:00Z,ЉУБОВИЈА,LJUBOVIJA,LJUBOVIJA,53.0,MODERATE,YELLOW,1,PM10,53.0,2026-08-29T12:00:00Z,19.0,32.6,82.0,0.5,6.5,24.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,45.0,53.0,0.0,33.0,1.0
2026-08-29T15:00:00Z,ЉУБОВИЈА,LJUBOVIJA,LJUBOVIJA,47.0,MODERATE,YELLOW,1,PM10,47.0,2026-08-29T15:00:00Z,20.6,28.9,75.0,1.1,1.8,22.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,45.0,47.0,1.0,30.0,0.0
2026-08-29T18:00:00Z,ЉУБОВИЈА,LJUBOVIJA,LJUBOVIJA,43.0,MODERATE,YELLOW,1,PM2.5,43.0,2026-08-29T18:00:00Z,21.4,28.2,61.0,2.2,2.1,20.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,43.0,40.0,1.0,24.0,0.0
2026-08-29T21:00:00Z,ЉУБОВИЈА,LJUBOVIJA,LJUBOVIJA,42.0,MODERATE,YELLOW,1,PM2.5,42.0,2026-08-29T21:00:00Z,22.7,29.2,50.0,2.8,1.8,17.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,42.0,37.0,1.0,20.0,0.0
2026-08-30T00:00:00Z,ЉУБОВИЈА,LJUBOVIJA,LJUBOVIJA,42.0,MODERATE,YELLOW,1,PM2.5,42.0,2026-08-30T00:00:00Z,23.3,31.7,47.0,2.6,1.4,18.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,42.0,34.0,1.0,19.0,0.0
2026-08-30T03:00:00Z,ЉУБОВИЈА,LJUBOVIJA,LJUBOVIJA,42.0,MODERATE,YELLOW,1,PM2.5,42.0,2026-08-30T03:00:00Z,23.4,32.1,43.0,2.6,1.9,21.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,42.0,32.0,1.0,17.0,0.0
2026-08-30T06:00:00Z,ЉУБОВИЈА,LJUBOVIJA,LJUBOVIJA,42.0,MODERATE,YELLOW,1,PM2.5,42.0,2026-08-30T06:00:00Z,19.7,33.6,71.0,2.1,24.5,22.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,42.0,31.0,1.0,28.0,5.0
2026-08-30T09:00:00Z,ЉУБОВИЈА,LJUBOVIJA,LJUBOVIJA,42.0,MODERATE,YELLOW,1,PM2.5,42.0,2026-08-30T11:00:00Z,20.5,34.7,79.0,0.8,22.6,23.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,42.0,30.0,0.0,32.0,5.0
2026-08-30T12:00:00Z,ЉУБОВИЈА,LJUBOVIJA,LJUBOVIJA,43.0,MODERATE,YELLOW,1,PM2.5,43.0,2026-08-30T12:00:00Z,20.0,37.1,86.0,0.6,13.6,24.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,43.0,31.0,0.0,34.0,3.0
2026-08-30T15:00:00Z,ЉУБОВИЈА,LJUBOVIJA,LJUBOVIJA,43.0,MODERATE,YELLOW,1,PM2.5,43.0,2026-08-30T15:00:00Z,19.4,29.1,83.0,1.1,6.7,14.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,43.0,31.0,1.0,33.0,1.0
2026-08-30T18:00:00Z,ЉУБОВИЈА,LJUBOVIJA,LJUBOVIJA,42.0,MODERATE,YELLOW,1,PM2.5,42.0,2026-08-30T18:00:00Z,18.7,25.1,64.0,2.3,3.3,12.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,42.0,31.0,1.0,26.0,1.0
2026-08-30T21:00:00Z,ЉУБОВИЈА,LJUBOVIJA,LJUBOVIJA,40.0,FAIR,GREEN,0,PM2.5,40.0,2026-08-30T21:00:00Z,24.6,37.5,63.0,3.1,2.0,11.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,40.0,30.0,2.0,25.0,0.0
2026-08-31T00:00:00Z,ЉУБОВИЈА,LJUBOVIJA,LJUBOVIJA,42.0,MODERATE,YELLOW,1,PM2.5,42.0,2026-08-31T02:00:00Z,27.7,47.5,53.0,3.0,3.7,18.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,42.0,32.0,2.0,21.0,1.0
2026-08-31T03:00:00Z,ЉУБОВИЈА,LJUBOVIJA,LJUBOVIJA,45.0,MODERATE,YELLOW,1,PM2.5,45.0,2026-08-31T05:00:00Z,29.0,49.4,55.0,2.8,6.5,19.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,45.0,34.0,1.0,22.0,1.0
2026-08-31T06:00:00Z,ЉУБОВИЈА,LJUBOVIJA,LJUBOVIJA,49.0,MODERATE,YELLOW,1,PM2.5,49.0,2026-08-31T08:00:00Z,28.1,47.4,77.0,2.5,7.6,20.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,49.0,36.0,1.0,31.0,2.0
2026-08-31T09:00:00Z,ЉУБОВИЈА,LJUBOVIJA,LJUBOVIJA,50.0,MODERATE,YELLOW,1,PM2.5,50.0,2026-08-31T10:00:00Z,21.8,44.8,94.0,0.8,6.3,23.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,50.0,38.0,0.0,38.0,1.0
2026-08-31T12:00:00Z,ЉУБОВИЈА,LJUBOVIJA,LJUBOVIJA,49.0,MODERATE,YELLOW,1,PM2.5,49.0,2026-08-31T12:00:00Z,18.5,39.2,99.0,0.7,6.2,23.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,49.0,38.0,0.0,40.0,1.0
2026-08-31T15:00:00Z,ЉУБОВИЈА,LJUBOVIJA,LJUBOVIJA,49.0,MODERATE,YELLOW,1,PM2.5,49.0,2026-08-31T15:00:00Z,20.6,37.8,99.0,1.4,6.4,22.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,49.0,39.0,1.0,40.0,1.0
2026-08-31T18:00:00Z,ЉУБОВИЈА,LJUBOVIJA,LJUBOVIJA,51.0,MODERATE,YELLOW,1,PM2.5,51.0,2026-08-31T20:00:00Z,21.9,39.0,84.0,3.6,7.0,20.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,51.0,41.0,2.0,34.0,1.0
2026-08-31T21:00:00Z,ЉУБОВИЈА,LJUBOVIJA,LJUBOVIJA,52.0,MODERATE,YELLOW,1,PM2.5,52.0,2026-08-31T21:00:00Z,21.9,39.1,71.0,3.6,5.1,16.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,52.0,43.0,2.0,28.0,1.0
2026-09-01T00:00:00Z,ЉУБОВИЈА,LJUBOVIJA,LJUBOVIJA,67.0,POOR,ORANGE,2,PM10,67.0,2026-09-01T02:00:00Z,26.0,73.1,64.0,11.2,3.6,91.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,51.0,67.0,6.0,26.0,1.0
2026-09-01T03:00:00Z,ЉУБОВИЈА,LJUBOVIJA,LJUBOVIJA,67.0,POOR,ORANGE,2,PM10,67.0,2026-09-01T03:00:00Z,25.9,75.0,57.0,10.9,2.4,89.0,cams_global,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,52.0,67.0,5.0,23.0,0.0
2026-09-01T06:00:00Z,ЉУБОВИЈА,LJUBOVIJA,LJUBOVIJA,67.0,POOR,ORANGE,2,PM10,67.0,2026-09-01T06:00:00Z,22.7,52.4,109.0,4.6,2.9,55.0,cams_global,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,52.0,67.0,2.0,46.0,1.0
2026-09-01T09:00:00Z,ЉУБОВИЈА,LJUBOVIJA,LJUBOVIJA,66.0,POOR,ORANGE,2,PM10,66.0,2026-09-01T09:00:00Z,12.6,23.3,128.0,1.7,2.6,20.0,cams_global,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,51.0,66.0,1.0,59.0,1.0
2026-09-01T12:00:00Z,ЉУБОВИЈА,LJUBOVIJA,LJUBOVIJA,64.0,POOR,ORANGE,2,PM10,64.0,2026-09-01T12:00:00Z,12.7,29.3,127.0,0.8,1.7,28.0,cams_global,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,46.0,64.0,0.0,58.0,0.0
2026-09-01T15:00:00Z,ЉУБОВИЈА,LJUBOVIJA,LJUBOVIJA,62.0,POOR,ORANGE,2,PM10,62.0,2026-09-01T15:00:00Z,12.0,27.6,117.0,2.8,1.5,28.0,cams_global,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,42.0,62.0,1.0,51.0,0.0
2026-09-01T18:00:00Z,ЉУБОВИЈА,LJUBOVIJA,LJUBOVIJA,60.0,MODERATE,YELLOW,1,PM10,60.0,2026-09-01T18:00:00Z,13.4,26.5,92.0,5.5,1.8,22.0,cams_global,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,39.0,60.0,3.0,37.0,0.0
2026-09-01T21:00:00Z,ЉУБОВИЈА,LJUBOVIJA,LJUBOVIJA,49.0,MODERATE,YELLOW,1,PM10,49.0,2026-09-01T21:00:00Z,14.1,27.0,87.0,6.1,2.1,22.0,cams_global,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,36.0,49.0,3.0,35.0,0.0
2026-09-02T00:00:00Z,ЉУБОВИЈА,LJUBOVIJA,LJUBOVIJA,39.0,FAIR,GREEN,0,PM10,39.0,2026-09-02T00:00:00Z,13.4,24.3,84.0,5.9,2.1,18.0,cams_global,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,33.0,39.0,3.0,34.0,0.0
2026-09-02T03:00:00Z,ЉУБОВИЈА,LJUBOVIJA,LJUBOVIJA,,,,,,,,,,,,,,,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,,,,,
2026-09-02T06:00:00Z,ЉУБОВИЈА,LJUBOVIJA,LJUBOVIJA,,,,,,,,,,,,,,,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,,,,,
2026-09-02T09:00:00Z,ЉУБОВИЈА,LJUBOVIJA,LJUBOVIJA,,,,,,,,,,,,,,,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,,,,,
2026-09-02T12:00:00Z,ЉУБОВИЈА,LJUBOVIJA,LJUBOVIJA,,,,,,,,,,,,,,,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,,,,,
